email,timestamp,emotion,confidence,model_type
test@gmail.com,2025-03-10 00:14:34,sad,0.3319666683673858,unknown
test@gmail.com,2025-03-10 00:14:34,sad,0.4009163379669189,unknown
test@gmail.com,2025-03-10 00:14:34,sad,0.4761664867401123,unknown
test@gmail.com,2025-03-10 00:14:34,sad,0.7576987147331238,unknown
test@gmail.com,2025-03-10 00:14:35,sad,0.5232757925987244,unknown
test@gmail.com,2025-03-10 00:14:35,sad,0.7731912136077881,unknown
test@gmail.com,2025-03-10 00:14:35,sad,0.4506504833698272,unknown
test@gmail.com,2025-03-10 00:14:35,sad,0.7716618776321411,unknown
test@gmail.com,2025-03-10 00:14:35,neutral,0.3731158673763275,unknown
test@gmail.com,2025-03-10 00:14:35,neutral,0.3731158673763275,unknown
test@gmail.com,2025-03-10 00:14:35,sad,0.5676869750022888,unknown
test@gmail.com,2025-03-10 00:14:35,sad,0.6694375276565552,unknown
test@gmail.com,2025-03-10 00:14:35,neutral,0.5288134217262268,unknown
test@gmail.com,2025-03-10 00:14:35,sad,0.8064877390861511,unknown
test@gmail.com,2025-03-10 00:14:35,sad,0.849615216255188,unknown
test@gmail.com,2025-03-10 00:14:36,sad,0.849615216255188,unknown
test@gmail.com,2025-03-10 00:14:36,sad,0.8218041062355042,unknown
test@gmail.com,2025-03-10 00:14:36,sad,0.6510525345802307,unknown
test@gmail.com,2025-03-10 00:14:36,sad,0.873823881149292,unknown
test@gmail.com,2025-03-10 00:14:36,sad,0.873823881149292,unknown
test@gmail.com,2025-03-10 00:14:36,sad,0.8772084712982178,unknown
test@gmail.com,2025-03-10 00:14:36,sad,0.937125563621521,unknown
test@gmail.com,2025-03-10 00:14:36,sad,0.8798685073852539,unknown
test@gmail.com,2025-03-10 00:14:36,sad,0.8882526159286499,unknown
test@gmail.com,2025-03-10 00:14:36,sad,0.8882526159286499,unknown
test@gmail.com,2025-03-10 00:14:36,neutral,0.54054194688797,unknown
test@gmail.com,2025-03-10 00:14:36,sad,0.4688476026058197,unknown
test@gmail.com,2025-03-10 00:14:37,sad,0.5493104457855225,unknown
test@gmail.com,2025-03-10 00:14:37,sad,0.8151112198829651,unknown
test@gmail.com,2025-03-10 00:14:37,sad,0.6855457425117493,unknown
test@gmail.com,2025-03-10 00:14:37,sad,0.6855457425117493,unknown
test@gmail.com,2025-03-10 00:14:37,sad,0.5517014265060425,unknown
test@gmail.com,2025-03-10 00:14:37,sad,0.8785516619682312,unknown
test@gmail.com,2025-03-10 00:14:37,sad,0.8785516619682312,unknown
test@gmail.com,2025-03-10 00:14:37,sad,0.8369386196136475,unknown
test@gmail.com,2025-03-10 00:14:37,neutral,0.547569215297699,unknown
test@gmail.com,2025-03-10 00:14:37,sad,0.6604301929473877,unknown
test@gmail.com,2025-03-10 00:14:37,sad,0.4868250489234924,unknown
test@gmail.com,2025-03-10 00:14:37,sad,0.6174835562705994,unknown
test@gmail.com,2025-03-10 00:14:37,sad,0.6174835562705994,unknown
test@gmail.com,2025-03-10 00:14:38,neutral,0.5049638748168945,unknown
test@gmail.com,2025-03-10 00:14:38,neutral,0.493854284286499,unknown
test@gmail.com,2025-03-10 00:14:38,sad,0.4259432554244995,unknown
test@gmail.com,2025-03-10 00:14:38,sad,0.4259432554244995,unknown
test@gmail.com,2025-03-10 00:14:38,sad,0.7527328133583069,unknown
test@gmail.com,2025-03-10 00:14:38,fear,0.8467527031898499,unknown
test@gmail.com,2025-03-10 00:14:38,sad,0.7132548689842224,unknown
test@gmail.com,2025-03-10 00:14:38,sad,0.9194321036338806,unknown
test@gmail.com,2025-03-10 00:14:38,sad,0.9194321036338806,unknown
test@gmail.com,2025-03-10 00:14:38,sad,0.9300235509872437,unknown
test@gmail.com,2025-03-10 00:14:38,sad,0.7296059131622314,unknown
test@gmail.com,2025-03-10 00:14:38,sad,0.5602061748504639,unknown
test@gmail.com,2025-03-10 00:14:38,sad,0.5602061748504639,unknown
test@gmail.com,2025-03-10 00:14:39,sad,0.8169339895248413,unknown
test@gmail.com,2025-03-10 00:14:39,sad,0.8169339895248413,unknown
test@gmail.com,2025-03-10 00:14:39,sad,0.9195721745491028,unknown
test@gmail.com,2025-03-10 00:14:39,sad,0.9195721745491028,unknown
test@gmail.com,2025-03-10 00:14:39,sad,0.6018038988113403,unknown
test@gmail.com,2025-03-10 00:14:39,sad,0.8833907842636108,unknown
test@gmail.com,2025-03-10 00:14:39,neutral,0.6092352867126465,unknown
test@gmail.com,2025-03-10 00:14:39,neutral,0.6092352867126465,unknown
test@gmail.com,2025-03-10 00:14:39,fear,0.528819739818573,unknown
test@gmail.com,2025-03-10 00:14:40,fear,0.528819739818573,unknown
test@gmail.com,2025-03-10 00:14:40,fear,0.6390499472618103,unknown
test@gmail.com,2025-03-10 00:14:40,fear,0.6390499472618103,unknown
test@gmail.com,2025-03-10 00:14:40,surprise,0.6093349456787109,unknown
test@gmail.com,2025-03-10 00:14:40,surprise,0.5704713463783264,unknown
test@gmail.com,2025-03-10 00:14:40,fear,0.4869358241558075,unknown
test@gmail.com,2025-03-10 00:14:40,fear,0.3909714818000793,unknown
test@gmail.com,2025-03-10 00:14:40,fear,0.945896327495575,unknown
test@gmail.com,2025-03-10 00:14:40,sad,0.5326858758926392,unknown
test@gmail.com,2025-03-10 00:14:40,sad,0.5326858758926392,unknown
test@gmail.com,2025-03-10 00:14:40,neutral,0.6860250234603882,unknown
test@gmail.com,2025-03-10 00:14:40,neutral,0.6860250234603882,unknown
test@gmail.com,2025-03-10 00:14:41,neutral,0.7168840169906616,unknown
test@gmail.com,2025-03-10 00:14:41,neutral,0.5243401527404785,unknown
test@gmail.com,2025-03-10 00:14:41,neutral,0.3810382783412933,unknown
test@gmail.com,2025-03-10 00:14:41,sad,0.515426754951477,unknown
test@gmail.com,2025-03-10 00:14:41,sad,0.583286464214325,unknown
test@gmail.com,2025-03-10 00:14:41,sad,0.6563795208930969,unknown
test@gmail.com,2025-03-10 00:14:42,sad,0.5411837697029114,unknown
test@gmail.com,2025-03-10 00:14:42,sad,0.4985039532184601,unknown
test@gmail.com,2025-03-10 00:14:42,sad,0.5312169790267944,unknown
test@gmail.com,2025-03-10 00:14:42,sad,0.6280869841575623,unknown
test@gmail.com,2025-03-10 00:14:42,sad,0.6122885942459106,unknown
test@gmail.com,2025-03-10 00:14:42,sad,0.7065286636352539,unknown
test@gmail.com,2025-03-10 00:14:42,sad,0.875780463218689,unknown
test@gmail.com,2025-03-10 00:14:43,sad,0.926396369934082,unknown
test@gmail.com,2025-03-10 00:14:43,neutral,0.5667040944099426,unknown
test@gmail.com,2025-03-10 00:14:43,sad,0.6488460898399353,unknown
test@gmail.com,2025-03-10 00:14:43,sad,0.6488460898399353,unknown
test@gmail.com,2025-03-10 00:14:43,neutral,0.5294475555419922,unknown
test@gmail.com,2025-03-10 00:14:43,neutral,0.5294475555419922,unknown
test@gmail.com,2025-03-10 00:14:43,neutral,0.4507573246955871,unknown
test@gmail.com,2025-03-10 00:14:43,sad,0.855191707611084,unknown
test@gmail.com,2025-03-10 00:14:43,sad,0.7530862092971802,unknown
test@gmail.com,2025-03-10 00:14:44,sad,0.9288160800933838,unknown
test@gmail.com,2025-03-10 00:14:44,sad,0.8103234171867371,unknown
test@gmail.com,2025-03-10 00:14:44,sad,0.8103234171867371,unknown
test@gmail.com,2025-03-10 00:14:44,sad,0.9321799278259276,unknown
test@gmail.com,2025-03-10 00:14:44,sad,0.9095216989517212,unknown
test@gmail.com,2025-03-10 00:14:44,sad,0.7499083876609802,unknown
test@gmail.com,2025-03-10 00:14:44,sad,0.9215933680534364,unknown
test@gmail.com,2025-03-10 00:14:44,sad,0.9081578850746156,unknown
test@gmail.com,2025-03-10 00:14:44,sad,0.9081578850746156,unknown
test@gmail.com,2025-03-10 00:14:45,sad,0.8449134230613708,unknown
test@gmail.com,2025-03-10 00:14:45,sad,0.9476445317268372,unknown
test@gmail.com,2025-03-10 00:14:45,sad,0.6809338331222534,unknown
test@gmail.com,2025-03-10 00:14:45,neutral,0.4623172581195831,unknown
test@gmail.com,2025-03-10 00:14:45,sad,0.5023481845855713,unknown
test@gmail.com,2025-03-10 00:14:45,neutral,0.4132236838340759,unknown
test@gmail.com,2025-03-10 00:14:45,neutral,0.4021044373512268,unknown
test@gmail.com,2025-03-10 00:14:45,neutral,0.4021044373512268,unknown
test@gmail.com,2025-03-10 00:14:46,neutral,0.4671541154384613,unknown
test@gmail.com,2025-03-10 00:14:46,neutral,0.4282113909721374,unknown
test@gmail.com,2025-03-10 00:14:46,sad,0.6033200025558472,unknown
test@gmail.com,2025-03-10 00:14:46,neutral,0.5871330499649048,unknown
test@gmail.com,2025-03-10 00:14:46,sad,0.8444927930831909,unknown
test@gmail.com,2025-03-10 00:14:46,neutral,0.5536686182022095,unknown
test@gmail.com,2025-03-10 00:14:46,neutral,0.5248023271560669,unknown
test@gmail.com,2025-03-10 00:14:47,neutral,0.3740888237953186,unknown
test@gmail.com,2025-03-10 00:14:47,neutral,0.3723578155040741,unknown
test@gmail.com,2025-03-10 00:14:47,sad,0.4400980770587921,unknown
test@gmail.com,2025-03-10 00:14:47,sad,0.8433653712272644,unknown
test@gmail.com,2025-03-10 00:14:47,neutral,0.470181256532669,unknown
test@gmail.com,2025-03-10 00:14:47,neutral,0.5993077754974365,unknown
test@gmail.com,2025-03-10 00:14:48,neutral,0.5677859783172607,unknown
test@gmail.com,2025-03-10 00:14:48,sad,0.397215723991394,unknown
test@gmail.com,2025-03-10 00:14:48,anger,0.3755238056182861,unknown
test@gmail.com,2025-03-10 00:14:48,neutral,0.5136958956718445,unknown
test@gmail.com,2025-03-10 00:14:48,neutral,0.5993812680244446,unknown
test@gmail.com,2025-03-10 00:14:48,neutral,0.6400155425071716,unknown
test@gmail.com,2025-03-10 00:14:48,sad,0.7652084231376648,unknown
test@gmail.com,2025-03-10 00:14:48,sad,0.448471188545227,unknown
test@gmail.com,2025-03-10 00:14:49,fear,0.3337911963462829,unknown
test@gmail.com,2025-03-10 00:14:49,fear,0.5017373561859131,unknown
test@gmail.com,2025-03-10 00:14:49,neutral,0.856288492679596,unknown
test@gmail.com,2025-03-10 00:14:49,fear,0.8588694334030151,unknown
test@gmail.com,2025-03-10 00:14:49,neutral,0.5232969522476196,unknown
test@gmail.com,2025-03-10 00:14:49,fear,0.6375253796577454,unknown
test@gmail.com,2025-03-10 00:14:49,fear,0.8493860363960266,unknown
test@gmail.com,2025-03-10 00:14:49,neutral,0.352957010269165,unknown
test@gmail.com,2025-03-10 00:14:49,fear,0.9162353873252868,unknown
test@gmail.com,2025-03-10 00:14:49,sad,0.5980292558670044,unknown
test@gmail.com,2025-03-10 00:14:50,neutral,0.7426090836524963,unknown
test@gmail.com,2025-03-10 00:14:50,fear,0.4691648185253143,unknown
test@gmail.com,2025-03-10 00:14:50,fear,0.4691648185253143,unknown
test@gmail.com,2025-03-10 00:14:51,fear,0.3766575753688812,unknown
test@gmail.com,2025-03-10 00:14:51,neutral,0.3771643936634063,unknown
test@gmail.com,2025-03-10 00:14:51,fear,0.6466091275215149,unknown
test@gmail.com,2025-03-10 00:14:51,fear,0.6617215871810913,unknown
test@gmail.com,2025-03-10 00:14:51,fear,0.9071583151817322,unknown
test@gmail.com,2025-03-10 00:14:51,fear,0.3442669808864593,unknown
test@gmail.com,2025-03-10 00:14:51,neutral,0.4762911796569824,unknown
test@gmail.com,2025-03-10 00:14:51,sad,0.89520663022995,unknown
test@gmail.com,2025-03-10 00:14:51,sad,0.6610115170478821,unknown
test@gmail.com,2025-03-10 00:14:52,sad,0.8738319873809814,unknown
test@gmail.com,2025-03-10 00:14:52,sad,0.5920029878616333,unknown
test@gmail.com,2025-03-10 00:14:52,sad,0.7543120980262756,unknown
test@gmail.com,2025-03-10 00:14:53,neutral,0.7842872738838196,unknown
test@gmail.com,2025-03-10 00:14:53,neutral,0.5512548685073853,unknown
test@gmail.com,2025-03-10 00:14:54,neutral,0.4237870872020721,unknown
test@gmail.com,2025-03-10 00:14:54,neutral,0.6851462125778198,unknown
test@gmail.com,2025-03-10 00:14:54,neutral,0.7794639468193054,unknown
test@gmail.com,2025-03-10 00:14:54,neutral,0.5472674369812012,unknown
test@gmail.com,2025-03-10 00:14:54,neutral,0.5688051581382751,unknown
test@gmail.com,2025-03-10 00:14:54,sad,0.7751725912094116,unknown
test@gmail.com,2025-03-10 00:14:54,neutral,0.4680592119693756,unknown
test@gmail.com,2025-03-10 00:14:54,contempt,0.4081801772117615,unknown
test@gmail.com,2025-03-10 00:14:55,sad,0.8497053384780884,unknown
test@gmail.com,2025-03-10 00:14:55,sad,0.6238102316856384,unknown
test@gmail.com,2025-03-10 00:14:55,sad,0.7679222822189331,unknown
test@gmail.com,2025-03-10 00:14:55,sad,0.9540568590164183,unknown
test@gmail.com,2025-03-10 00:14:55,sad,0.5673173666000366,unknown
test@gmail.com,2025-03-10 00:14:55,sad,0.5673173666000366,unknown
test@gmail.com,2025-03-10 00:14:55,sad,0.7176904082298279,unknown
test@gmail.com,2025-03-10 00:14:56,sad,0.934142291545868,unknown
test@gmail.com,2025-03-10 00:14:56,sad,0.6892993450164795,unknown
test@gmail.com,2025-03-10 00:14:56,sad,0.6892993450164795,unknown
test@gmail.com,2025-03-10 00:14:57,neutral,0.5344312787055969,unknown
test@gmail.com,2025-03-10 00:14:58,sad,0.7136169075965881,unknown
test@gmail.com,2025-03-10 00:14:58,sad,0.9707655906677246,unknown
test@gmail.com,2025-03-10 00:14:58,sad,0.9509018659591676,unknown
test@gmail.com,2025-03-10 00:14:58,sad,0.8690584301948547,unknown
test@gmail.com,2025-03-10 00:14:58,sad,0.5961326360702515,unknown
test@gmail.com,2025-03-10 00:14:58,sad,0.6489537358283997,unknown
test@gmail.com,2025-03-10 00:14:58,sad,0.7358717918395996,unknown
test@gmail.com,2025-03-10 00:14:58,neutral,0.375516265630722,unknown
test@gmail.com,2025-03-10 00:14:59,sad,0.9197767972946168,unknown
test@gmail.com,2025-03-10 00:14:59,sad,0.8955931067466736,unknown
test@gmail.com,2025-03-10 00:14:59,sad,0.731692373752594,unknown
test@gmail.com,2025-03-10 00:14:59,sad,0.7858812212944031,unknown
test@gmail.com,2025-03-10 00:14:59,sad,0.8933730125427246,unknown
test@gmail.com,2025-03-10 00:14:59,sad,0.9007088541984558,unknown
test@gmail.com,2025-03-10 00:14:59,sad,0.8099736571311951,unknown
test@gmail.com,2025-03-10 00:14:59,sad,0.7882063388824463,unknown
test@gmail.com,2025-03-10 00:14:59,fear,0.3737450838088989,unknown
test@gmail.com,2025-03-10 00:15:00,surprise,0.5511006116867065,unknown
test@gmail.com,2025-03-10 00:15:00,contempt,0.8443838357925415,unknown
test@gmail.com,2025-03-10 00:15:00,contempt,0.8255755305290222,unknown
test@gmail.com,2025-03-10 00:15:00,contempt,0.8866004943847656,unknown
test@gmail.com,2025-03-10 00:15:00,contempt,0.8562944531440735,unknown
test@gmail.com,2025-03-10 00:15:00,contempt,0.9371827244758606,unknown
test@gmail.com,2025-03-10 00:15:00,contempt,0.9056081175804138,unknown
test@gmail.com,2025-03-10 00:15:00,contempt,0.9541885256767272,unknown
test@gmail.com,2025-03-10 00:15:00,contempt,0.9167031049728394,unknown
test@gmail.com,2025-03-10 00:15:00,contempt,0.9167031049728394,unknown
test@gmail.com,2025-03-10 00:15:00,contempt,0.8791609406471252,unknown
test@gmail.com,2025-03-10 00:15:01,contempt,0.8791609406471252,unknown
test@gmail.com,2025-03-10 00:15:01,contempt,0.8142476677894592,unknown
test@gmail.com,2025-03-10 00:15:01,contempt,0.883585512638092,unknown
test@gmail.com,2025-03-10 00:15:01,contempt,0.7925386428833008,unknown
test@gmail.com,2025-03-10 00:15:01,contempt,0.8159910440444946,unknown
test@gmail.com,2025-03-10 00:15:01,contempt,0.3846852481365204,unknown
test@gmail.com,2025-03-10 00:15:01,contempt,0.8328066468238831,unknown
test@gmail.com,2025-03-10 00:15:01,contempt,0.901154637336731,unknown
test@gmail.com,2025-03-10 00:15:02,contempt,0.6877835392951965,unknown
test@gmail.com,2025-03-10 00:15:02,neutral,0.4881809651851654,unknown
test@gmail.com,2025-03-10 00:15:02,contempt,0.5714739561080933,unknown
test@gmail.com,2025-03-10 00:15:02,contempt,0.6866143345832825,unknown
test@gmail.com,2025-03-10 00:15:02,neutral,0.6452805399894714,unknown
test@gmail.com,2025-03-10 00:15:02,contempt,0.7659448385238647,unknown
test@gmail.com,2025-03-10 00:15:02,surprise,0.6523471474647522,unknown
test@gmail.com,2025-03-10 00:15:02,contempt,0.6358240246772766,unknown
test@gmail.com,2025-03-10 00:15:02,fear,0.9380134344100952,unknown
test@gmail.com,2025-03-10 00:15:02,fear,0.9731140732765198,unknown
test@gmail.com,2025-03-10 00:15:02,surprise,0.6419306993484497,unknown
test@gmail.com,2025-03-10 00:15:03,surprise,0.5552036166191101,unknown
test@gmail.com,2025-03-10 00:15:03,surprise,0.5552036166191101,unknown
test@gmail.com,2025-03-10 00:15:03,fear,0.9427287578582764,unknown
test@gmail.com,2025-03-10 00:15:03,fear,0.7221456170082092,unknown
test@gmail.com,2025-03-10 00:15:03,surprise,0.818812370300293,unknown
test@gmail.com,2025-03-10 00:15:03,neutral,0.3776688575744629,unknown
test@gmail.com,2025-03-10 00:15:03,neutral,0.3776688575744629,unknown
test@gmail.com,2025-03-10 00:15:04,fear,0.9034101963043212,unknown
test@gmail.com,2025-03-10 00:15:04,neutral,0.5669557452201843,unknown
test@gmail.com,2025-03-10 00:15:04,neutral,0.5669557452201843,unknown
test@gmail.com,2025-03-10 00:15:04,anger,0.9539387226104736,unknown
test@gmail.com,2025-03-10 00:15:04,neutral,0.8255416750907898,unknown
test@gmail.com,2025-03-10 00:15:04,fear,0.7482413053512573,unknown
test@gmail.com,2025-03-10 00:15:05,fear,0.9604129791259766,unknown
test@gmail.com,2025-03-10 00:15:05,fear,0.9604129791259766,unknown
test@gmail.com,2025-03-10 00:15:05,anger,0.7566351294517517,unknown
test@gmail.com,2025-03-10 00:15:05,anger,0.7566351294517517,unknown
test@gmail.com,2025-03-10 00:15:05,neutral,0.3960505127906799,unknown
test@gmail.com,2025-03-10 00:15:08,fear,0.3781580626964569,unknown
test@gmail.com,2025-03-10 00:15:08,fear,0.3781580626964569,unknown
test@gmail.com,2025-03-10 00:15:13,fear,0.5824707746505737,unknown
test@gmail.com,2025-03-10 00:15:15,neutral,0.32606902718544,unknown
test@gmail.com,2025-03-10 00:15:15,neutral,0.32606902718544,unknown
test@gmail.com,2025-03-10 00:15:16,fear,0.8990061283111572,unknown
test@gmail.com,2025-03-10 00:15:16,fear,0.8990061283111572,unknown
test@gmail.com,2025-03-10 00:15:16,fear,0.9960958361625672,unknown
test@gmail.com,2025-03-10 00:15:16,neutral,0.3632867038249969,unknown
test@gmail.com,2025-03-10 00:15:16,fear,0.990844428539276,unknown
test@gmail.com,2025-03-10 00:15:17,neutral,0.416407823562622,unknown
test@gmail.com,2025-03-10 00:15:17,neutral,0.416407823562622,unknown
test@gmail.com,2025-03-10 00:15:17,sad,0.8051726818084717,unknown
test@gmail.com,2025-03-10 00:15:18,sad,0.8051726818084717,unknown
test@gmail.com,2025-03-10 00:15:18,neutral,0.538607120513916,unknown
test@gmail.com,2025-03-10 00:15:18,sad,0.8477831482887268,unknown
test@gmail.com,2025-03-10 00:15:18,sad,0.6882215738296509,unknown
test@gmail.com,2025-03-10 00:15:18,sad,0.6232737302780151,unknown
test@gmail.com,2025-03-10 00:15:18,sad,0.6232737302780151,unknown
test@gmail.com,2025-03-10 00:15:18,sad,0.7072458267211914,unknown
test@gmail.com,2025-03-10 00:15:18,sad,0.7072458267211914,unknown
test@gmail.com,2025-03-10 00:15:18,sad,0.9891107678413392,unknown
test@gmail.com,2025-03-10 00:15:19,sad,0.9527977705001832,unknown
test@gmail.com,2025-03-10 00:15:19,sad,0.7771562933921814,unknown
test@gmail.com,2025-03-10 00:15:19,sad,0.7153805494308472,unknown
test@gmail.com,2025-03-10 00:15:19,sad,0.958652913570404,unknown
test@gmail.com,2025-03-10 00:15:19,sad,0.958652913570404,unknown
test@gmail.com,2025-03-10 00:15:19,sad,0.8495777249336243,unknown
test@gmail.com,2025-03-10 00:15:19,sad,0.8495777249336243,unknown
test@gmail.com,2025-03-10 00:15:20,sad,0.5548184514045715,unknown
test@gmail.com,2025-03-10 00:15:20,sad,0.5548184514045715,unknown
test@gmail.com,2025-03-10 00:15:25,sad,0.4607602655887604,unknown
test@gmail.com,2025-03-10 00:15:25,sad,0.4824788570404053,unknown
test@gmail.com,2025-03-10 00:15:25,sad,0.6284128427505493,unknown
test@gmail.com,2025-03-10 00:15:25,sad,0.8805654644966125,unknown
test@gmail.com,2025-03-10 00:15:25,sad,0.7824183702468872,unknown
test@gmail.com,2025-03-10 00:15:26,sad,0.6635887026786804,unknown
test@gmail.com,2025-03-10 00:15:26,sad,0.6831663846969604,unknown
test@gmail.com,2025-03-10 00:15:26,sad,0.5336146354675293,unknown
test@gmail.com,2025-03-10 00:15:26,neutral,0.5815937519073486,unknown
test@gmail.com,2025-03-10 00:15:26,anger,0.5066678524017334,unknown
test@gmail.com,2025-03-10 00:15:26,anger,0.5568060278892517,unknown
test@gmail.com,2025-03-10 00:15:26,neutral,0.7314819097518921,unknown
test@gmail.com,2025-03-10 00:15:26,neutral,0.4807227551937103,unknown
test@gmail.com,2025-03-10 00:15:26,neutral,0.8019668459892273,unknown
test@gmail.com,2025-03-10 00:15:27,disgust,0.3259324431419372,unknown
test@gmail.com,2025-03-10 00:15:27,neutral,0.7875496745109558,unknown
test@gmail.com,2025-03-10 00:15:27,sad,0.4961744546890259,unknown
test@gmail.com,2025-03-10 00:15:27,neutral,0.7644294500350952,unknown
test@gmail.com,2025-03-10 00:15:27,disgust,0.2895638942718506,unknown
test@gmail.com,2025-03-10 00:15:27,neutral,0.312393456697464,unknown
test@gmail.com,2025-03-10 00:15:28,anger,0.9594645500183104,unknown
test@gmail.com,2025-03-10 00:15:28,anger,0.9594645500183104,unknown
test@gmail.com,2025-03-10 00:15:29,sad,0.7655858993530273,unknown
test@gmail.com,2025-03-10 00:15:29,sad,0.7655858993530273,unknown
test@gmail.com,2025-03-10 00:15:29,anger,0.8552200198173523,unknown
test@gmail.com,2025-03-10 00:15:29,neutral,0.7175175547599792,unknown
test@gmail.com,2025-03-10 00:15:29,neutral,0.7075105309486389,unknown
test@gmail.com,2025-03-10 00:15:29,neutral,0.5043245553970337,unknown
test@gmail.com,2025-03-10 00:15:30,neutral,0.7794054746627808,unknown
test@gmail.com,2025-03-10 00:15:30,neutral,0.8897675275802612,unknown
test@gmail.com,2025-03-10 00:15:30,neutral,0.8311896920204163,unknown
test@gmail.com,2025-03-10 00:15:30,neutral,0.6575361490249634,unknown
test@gmail.com,2025-03-10 00:15:30,neutral,0.6575361490249634,unknown
test@gmail.com,2025-03-10 00:15:30,sad,0.4812875986099243,unknown
test@gmail.com,2025-03-10 00:15:30,anger,0.9348888397216796,unknown
test@gmail.com,2025-03-10 00:15:30,neutral,0.8461655974388123,unknown
test@gmail.com,2025-03-10 00:15:30,neutral,0.30327969789505,unknown
test@gmail.com,2025-03-10 00:15:30,neutral,0.5868514776229858,unknown
test@gmail.com,2025-03-10 00:15:31,neutral,0.7153884768486023,unknown
